"","id","edad","genero","carrera","semestre","promedio","creditos","asistencia","estudio","videojuegos","deporte","dormir","trabajo","ingresos","condicion","modalidad","extra_escolar","seleccionado","transporte","traslado","internet","tutorias","beca","perfil_simulado"
"780","E0780",23,"Femenino","Sistemas",4,81,133,70,5,8,2,6,25,6857,"Alta","Presencial","Ninguna","NO","Publico",21,"Regular","NO","NO","Trabaja_y_estudia"
"781","E0781",20,"Masculino","Industrial",9,89,335,79,10,22,5,7,0,25319,"Baja","Hibrida","Ninguna","NO","Publico",14,"Bueno","SI","NO","Jugador_digital"
"782","E0782",26,"Femenino","Mecatronica",4,81,164,72,4,28,3,6,0,25930,"Media","Presencial","Ninguna","NO","Publico",31,"Regular","NO","SI","Jugador_digital"
"783","E0783",21,"Masculino","Electronica",5,57,201,68,3,17,0,5,24,6728,"Baja","Presencial","Ninguna","NO","Auto",65,"Bueno","NO","NO","Riesgo_academico"
"784","E0784",21,"Masculino","Civil",8,79,308,95,5,11,1,7,0,26055,"Media","Presencial","Cultural","NO","Auto",26,"Bueno","SI","NO","Academico_moderado"
"785","E0785",24,"Masculino","Administracion",5,70,193,68,0,12,4,8,29,9546,"Baja","Hibrida","Ninguna","NO","Auto",15,"Limitado","NO","NO","Riesgo_academico"
"786","E0786",22,"Femenino","Sistemas",3,96,129,94,15,0,8,9,3,15895,"Media","Presencial","Voluntariado","SI","Auto",5,"Bueno","NO","NO","Alto_desempeno_integral"
"787","E0787",18,"Femenino","Sistemas",6,91,229,94,14,2,6,7,5,24734,"Media","Hibrida","Voluntariado","NO","Auto",7,"Bueno","NO","NO","Alto_desempeno_integral"
"788","E0788",18,"Masculino","Electronica",5,94,191,90,12,2,6,8,13,23146,"Alta","Presencial","Ninguna","NO","Auto",33,"Limitado","SI","NO","Alto_desempeno_integral"
"789","E0789",18,"Femenino","Mecatronica",5,89,187,85,17,7,8,8,3,32834,"Baja","Presencial","Cultural","NO","Publico",45,"Bueno","NO","SI","Alto_desempeno_integral"
"790","E0790",22,"Masculino","Sistemas",3,86,82,98,18,9,5,8,4,22480,"Baja","Virtual","Arte","SI","Auto",59,"Regular","NO","SI","Alto_desempeno_integral"
"791","E0791",24,"Masculino","Sistemas",5,72,165,84,14,7,3,8,6,26016,"Baja","Hibrida","Deporte","SI","Publico",27,"Regular","NO","SI","Academico_moderado"
"792","E0792",18,"Femenino","Mecatronica",5,76,168,76,10,4,3,5,27,16340,"Media","Hibrida","Deporte","NO","Caminando",30,"Regular","SI","SI","Trabaja_y_estudia"
"793","E0793",22,"Masculino","Electronica",4,76,126,74,12,6,1,7,42,18954,"Baja","Presencial","Ninguna","NO","Auto",31,"Limitado","NO","NO","Trabaja_y_estudia"
"794","E0794",18,"Masculino","Sistemas",5,72,196,79,11,8,2,4,17,12950,"Baja","Presencial","Ninguna","NO","Publico",70,"Regular","NO","NO","Trabaja_y_estudia"
"795","E0795",21,"Masculino","Sistemas",6,70,205,83,4,18,3,7,5,11417,"Baja","Presencial","Ninguna","NO","Publico",60,"Limitado","NO","SI","Jugador_digital"
"796","E0796",23,"Masculino","Mecatronica",6,78,240,84,12,19,0,7,9,21608,"Media","Presencial","Ninguna","NO","Auto",17,"Regular","NO","NO","Jugador_digital"
"797","E0797",24,"Masculino","Mecatronica",3,74,94,75,4,2,3,7,30,3000,"Media","Hibrida","Arte","NO","Publico",44,"Bueno","SI","SI","Trabaja_y_estudia"
"798","E0798",21,"Masculino","Administracion",6,82,224,76,11,8,6,6,34,15233,"Media","Presencial","Ninguna","NO","Publico",18,"Regular","NO","SI","Trabaja_y_estudia"
"799","E0799",21,"Masculino","Sistemas",6,76,226,64,7,34,1,8,4,17745,"Baja","Hibrida","Ninguna","NO","Publico",57,"Bueno","NO","NO","Jugador_digital"
"800","E0800",23,"Femenino","Sistemas",5,77,165,75,13,6,3,8,24,14902,"Baja","Hibrida","Deporte","NO","Publico",51,"Bueno","NO","SI","Trabaja_y_estudia"
"801","E0801",21,"Masculino","Industrial",3,70,119,81,6,7,4,8,8,15119,"Baja","Presencial","Ninguna","NO","Bicicleta",54,"Regular","NO","NO","Jugador_digital"
"802","E0802",22,"Masculino","Administracion",7,76,280,74,7,11,0,6,6,15490,"Media","Presencial","Ninguna","NO","Auto",28,"Bueno","NO","SI","Academico_moderado"
"803","E0803",22,"Masculino","Administracion",3,73,125,77,2,8,3,6,26,11058,"Baja","Presencial","Ninguna","NO","Caminando",67,"Limitado","SI","SI","Trabaja_y_estudia"
"804","E0804",19,"Femenino","Administracion",5,80,185,86,6,20,2,6,12,6375,"Media","Hibrida","Ninguna","NO","Publico",24,"Bueno","SI","NO","Jugador_digital"
"805","E0805",23,"Masculino","Civil",4,65,151,86,6,24,3,6,2,20332,"Media","Presencial","Ninguna","NO","Auto",49,"Bueno","NO","NO","Jugador_digital"
"806","E0806",24,"Masculino","Electronica",7,74,281,85,8,2,4,6,0,13080,"Media","Hibrida","Ninguna","NO","Publico",40,"Regular","NO","SI","Academico_moderado"
"807","E0807",23,"Masculino","Mecatronica",7,78,277,81,8,25,3,5,11,26436,"Media","Presencial","Ninguna","NO","Publico",46,"Bueno","NO","NO","Jugador_digital"
"808","E0808",22,"Femenino","Industrial",5,58,205,63,6,10,2,5,18,9131,"Baja","Hibrida","Ninguna","NO","Caminando",45,"Regular","NO","SI","Riesgo_academico"
"809","E0809",22,"Femenino","Civil",6,71,216,84,10,6,0,6,18,16614,"Baja","Presencial","Ninguna","NO","Publico",23,"Regular","NO","SI","Trabaja_y_estudia"
"810","E0810",22,"Femenino","Administracion",4,73,154,79,7,14,2,6,6,20120,"Media","Hibrida","Ninguna","NO","Publico",24,"Regular","NO","NO","Jugador_digital"
"811","E0811",18,"Masculino","Sistemas",5,72,191,78,7,4,3,6,29,17675,"Baja","Virtual","Ninguna","NO","Caminando",81,"Bueno","NO","SI","Trabaja_y_estudia"
"812","E0812",20,"Femenino","Electronica",4,80,120,74,8,5,3,6,31,20537,"Media","Presencial","Ninguna","NO","Auto",24,"Regular","NO","SI","Trabaja_y_estudia"
"813","E0813",20,"Masculino","Mecatronica",4,73,150,72,15,3,0,7,5,20830,"Baja","Presencial","Ninguna","NO","Caminando",56,"Bueno","SI","SI","Academico_moderado"
"814","E0814",18,"Masculino","Sistemas",6,76,206,83,6,4,2,7,15,23527,"Media","Presencial","Deporte","SI","Publico",29,"Bueno","NO","NO","Academico_moderado"
"815","E0815",21,"Femenino","Industrial",2,81,51,91,8,8,2,5,26,17724,"Baja","Presencial","Voluntariado","NO","Auto",43,"Regular","NO","SI","Trabaja_y_estudia"
"816","E0816",20,"Femenino","Industrial",2,93,84,92,14,4,7,7,0,3000,"Media","Presencial","Arte","SI","Publico",34,"Bueno","NO","SI","Alto_desempeno_integral"
"817","E0817",20,"Masculino","Industrial",2,84,109,86,11,12,4,6,7,15774,"Media","Presencial","Deporte","NO","Publico",44,"Bueno","SI","NO","Academico_moderado"
"818","E0818",20,"Femenino","Industrial",7,62,226,71,2,13,4,8,10,11831,"Media","Hibrida","Ninguna","SI","Auto",33,"Limitado","SI","NO","Riesgo_academico"
"819","E0819",20,"Masculino","Mecatronica",3,69,109,68,4,18,2,5,1,24186,"Media","Presencial","Deporte","SI","Publico",25,"Bueno","NO","NO","Jugador_digital"
"820","E0820",26,"Masculino","Sistemas",6,73,211,87,11,4,6,8,7,18635,"Baja","Presencial","Ninguna","NO","Caminando",6,"Bueno","NO","NO","Academico_moderado"
"821","E0821",18,"Masculino","Administracion",4,90,164,99,17,2,8,7,0,17705,"Media","Presencial","Voluntariado","NO","Publico",19,"Bueno","NO","NO","Alto_desempeno_integral"
"822","E0822",24,"No especifica","Electronica",7,73,251,95,10,8,0,7,0,18632,"Media","Presencial","Ninguna","NO","Publico",51,"Bueno","NO","NO","Academico_moderado"
"823","E0823",23,"Femenino","Electronica",8,82,267,81,8,15,4,6,18,29958,"Baja","Hibrida","Deporte","NO","Publico",26,"Bueno","NO","SI","Academico_moderado"
"824","E0824",19,"Masculino","Mecatronica",3,65,91,81,10,11,1,6,14,16049,"Baja","Virtual","Ninguna","NO","Bicicleta",18,"Bueno","NO","SI","Riesgo_academico"
"825","E0825",22,"Masculino","Industrial",3,58,117,64,6,18,3,6,4,13988,"Media","Presencial","Voluntariado","NO","Publico",19,"Regular","NO","SI","Riesgo_academico"
"826","E0826",20,"Masculino","Industrial",4,72,160,84,8,16,0,4,6,6584,"Alta","Hibrida","Deporte","SI","Bicicleta",63,"Bueno","SI","NO","Jugador_digital"
"827","E0827",26,"Masculino","Administracion",7,71,234,78,7,17,2,6,0,18415,"Media","Presencial","Ninguna","NO","Publico",23,"Bueno","NO","NO","Jugador_digital"
"828","E0828",21,"Masculino","Mecatronica",5,88,193,92,11,5,5,7,8,17785,"Alta","Presencial","Deporte","NO","Publico",45,"Regular","NO","SI","Alto_desempeno_integral"
"829","E0829",22,"Masculino","Industrial",6,80,235,81,14,6,0,5,0,16084,"Baja","Virtual","Ninguna","NO","Caminando",60,"Bueno","SI","SI","Academico_moderado"
"830","E0830",20,"Masculino","Electronica",7,76,258,67,5,4,5,7,30,16751,"Media","Presencial","Ninguna","NO","Caminando",39,"Regular","NO","SI","Trabaja_y_estudia"
"831","E0831",19,"Femenino","Civil",4,93,147,89,21,9,6,9,4,21616,"Baja","Hibrida","Deporte","SI","Caminando",48,"Bueno","SI","NO","Alto_desempeno_integral"
"832","E0832",21,"Masculino","Industrial",8,89,285,91,12,0,3,8,4,16051,"Alta","Virtual","Ninguna","NO","Publico",14,"Bueno","SI","NO","Alto_desempeno_integral"
"833","E0833",20,"Masculino","Industrial",5,69,183,86,10,27,1,4,15,24101,"Baja","Presencial","Cultural","SI","Bicicleta",23,"Bueno","SI","NO","Jugador_digital"
"834","E0834",22,"Masculino","Electronica",2,82,56,83,10,22,1,6,6,9518,"Media","Virtual","Voluntariado","NO","Publico",19,"Bueno","NO","SI","Jugador_digital"
"835","E0835",24,"Masculino","Sistemas",3,61,136,69,5,18,1,4,11,11066,"Baja","Presencial","Ninguna","NO","Publico",40,"Regular","NO","NO","Riesgo_academico"
"836","E0836",24,"Masculino","Industrial",3,67,107,88,8,6,4,5,10,24447,"Baja","Presencial","Ninguna","NO","Publico",39,"Regular","SI","NO","Academico_moderado"
"837","E0837",21,"Femenino","Administracion",5,63,170,74,4,14,0,6,31,10515,"Baja","Hibrida","Ninguna","NO","Bicicleta",43,"Bueno","SI","SI","Riesgo_academico"
"838","E0838",20,"Masculino","Sistemas",5,77,173,78,8,19,5,6,11,18160,"Media","Hibrida","Cultural","NO","Publico",62,"Bueno","NO","NO","Jugador_digital"
"839","E0839",19,"Femenino","Mecatronica",6,85,229,90,9,12,0,8,0,17803,"Baja","Presencial","Arte","NO","Auto",37,"Bueno","SI","NO","Academico_moderado"
"840","E0840",22,"Femenino","Sistemas",8,90,316,98,19,6,10,7,0,23626,"Media","Presencial","Cultural","NO","Caminando",5,"Bueno","NO","SI","Alto_desempeno_integral"
"841","E0841",20,"Femenino","Administracion",3,97,100,96,15,6,10,6,3,16560,"Alta","Presencial","Ninguna","NO","Auto",35,"Regular","NO","NO","Alto_desempeno_integral"
"842","E0842",24,"Masculino","Industrial",3,71,92,75,10,20,5,7,3,28690,"Baja","Presencial","Ninguna","NO","Publico",5,"Regular","SI","SI","Jugador_digital"
"843","E0843",18,"Masculino","Electronica",2,74,49,80,7,4,1,6,40,23720,"Media","Hibrida","Ninguna","NO","Publico",17,"Bueno","SI","SI","Trabaja_y_estudia"
"844","E0844",18,"Femenino","Industrial",6,84,215,85,10,11,6,6,0,25802,"Media","Hibrida","Voluntariado","NO","Bicicleta",35,"Bueno","NO","NO","Academico_moderado"
"845","E0845",21,"Femenino","Industrial",7,76,275,77,8,30,1,6,0,19997,"Baja","Presencial","Ninguna","NO","Publico",23,"Bueno","NO","SI","Jugador_digital"
"846","E0846",22,"Masculino","Administracion",4,78,163,91,11,4,5,7,11,24527,"Media","Hibrida","Ninguna","NO","Auto",10,"Bueno","NO","NO","Academico_moderado"
"847","E0847",19,"Femenino","Industrial",3,73,101,83,6,2,7,6,12,9349,"Alta","Presencial","Deporte","NO","Publico",48,"Regular","NO","SI","Academico_moderado"
"848","E0848",18,"Femenino","Administracion",2,70,97,58,2,18,0,6,9,9472,"Baja","Hibrida","Ninguna","NO","Auto",66,"Limitado","NO","NO","Riesgo_academico"
"849","E0849",18,"Masculino","Administracion",5,92,185,95,19,6,8,6,2,19800,"Media","Presencial","Deporte","SI","Auto",23,"Bueno","SI","SI","Alto_desempeno_integral"
"850","E0850",26,"Masculino","Sistemas",3,71,106,91,12,6,1,6,10,27153,"Baja","Virtual","Ninguna","NO","Caminando",60,"Regular","SI","NO","Academico_moderado"
"851","E0851",21,"Femenino","Industrial",7,78,252,86,11,4,5,8,2,18392,"Media","Virtual","Ninguna","NO","Caminando",13,"Regular","NO","NO","Academico_moderado"
"852","E0852",22,"Masculino","Industrial",4,70,165,71,3,9,4,5,15,13917,"Baja","Presencial","Ninguna","SI","Publico",59,"Bueno","NO","SI","Riesgo_academico"
"853","E0853",18,"Femenino","Sistemas",4,66,146,65,7,24,2,7,12,10673,"Baja","Hibrida","Ninguna","NO","Auto",39,"Regular","SI","SI","Riesgo_academico"
"854","E0854",24,"Femenino","Sistemas",5,80,211,81,10,4,1,7,4,22211,"Baja","Presencial","Deporte","NO","Auto",5,"Limitado","NO","NO","Academico_moderado"
"855","E0855",22,"Masculino","Civil",6,75,216,76,10,2,6,6,4,17924,"Alta","Hibrida","Ninguna","NO","Publico",5,"Regular","NO","SI","Academico_moderado"
"856","E0856",23,"Femenino","Electronica",5,90,170,95,18,9,2,6,7,25641,"Baja","Presencial","Cultural","NO","Publico",30,"Bueno","NO","NO","Alto_desempeno_integral"
"857","E0857",18,"Masculino","Civil",4,96,160,91,23,6,5,7,0,25255,"Media","Hibrida","Deporte","SI","Publico",25,"Bueno","NO","NO","Alto_desempeno_integral"
"858","E0858",20,"Femenino","Sistemas",2,90,66,95,8,9,7,8,0,11335,"Media","Hibrida","Voluntariado","SI","Auto",15,"Regular","NO","SI","Alto_desempeno_integral"
"859","E0859",19,"Femenino","Mecatronica",7,85,243,76,10,9,3,6,12,12422,"Media","Presencial","Voluntariado","NO","Publico",25,"Bueno","NO","NO","Academico_moderado"
"860","E0860",20,"Masculino","Administracion",5,97,215,91,19,7,7,8,2,8520,"Media","Virtual","Ninguna","NO","Caminando",31,"Bueno","NO","SI","Alto_desempeno_integral"
"861","E0861",23,"Masculino","Sistemas",1,75,10,73,4,3,1,7,30,7370,"Baja","Virtual","Ninguna","NO","Caminando",35,"Bueno","SI","NO","Trabaja_y_estudia"
"862","E0862",22,"Femenino","Administracion",1,88,25,92,14,13,4,7,2,18048,"Media","Presencial","Cultural","NO","Publico",19,"Bueno","NO","NO","Alto_desempeno_integral"
"863","E0863",18,"Masculino","Industrial",7,75,241,77,13,12,5,5,36,14431,"Baja","Presencial","Ninguna","NO","Caminando",26,"Regular","SI","NO","Trabaja_y_estudia"
"864","E0864",21,"Femenino","Administracion",4,59,156,99,14,22,0,8,7,19685,"Media","Presencial","Ninguna","NO","Publico",39,"Bueno","NO","NO","Jugador_digital"
"865","E0865",23,"No especifica","Administracion",6,87,222,77,6,7,4,6,10,13255,"Media","Hibrida","Ninguna","NO","Auto",5,"Limitado","NO","NO","Academico_moderado"
"866","E0866",23,"Femenino","Mecatronica",6,81,200,78,5,5,2,7,25,13663,"Media","Presencial","Deporte","NO","Publico",58,"Regular","NO","SI","Trabaja_y_estudia"
"867","E0867",20,"Femenino","Industrial",4,80,119,92,14,15,5,6,17,17235,"Media","Hibrida","Arte","NO","Caminando",19,"Bueno","NO","NO","Academico_moderado"
"868","E0868",22,"Femenino","Electronica",4,62,184,60,4,18,0,6,6,5480,"Media","Hibrida","Ninguna","NO","Publico",42,"Bueno","SI","SI","Riesgo_academico"
"869","E0869",24,"Femenino","Civil",6,94,239,94,16,5,6,6,5,13184,"Media","Presencial","Voluntariado","NO","Publico",49,"Regular","NO","NO","Alto_desempeno_integral"
"870","E0870",21,"Masculino","Mecatronica",7,76,290,82,9,2,3,6,5,15297,"Media","Presencial","Ninguna","SI","Publico",37,"Regular","NO","NO","Academico_moderado"
"871","E0871",18,"Femenino","Civil",7,73,245,87,14,9,7,6,2,22888,"Alta","Presencial","Voluntariado","NO","Auto",12,"Regular","NO","NO","Academico_moderado"
"872","E0872",22,"Masculino","Civil",8,70,301,83,9,21,3,7,5,11066,"Baja","Presencial","Voluntariado","NO","Publico",58,"Bueno","NO","NO","Jugador_digital"
"873","E0873",20,"Masculino","Sistemas",9,61,346,66,4,10,2,5,22,8878,"Baja","Hibrida","Ninguna","SI","Publico",13,"Regular","NO","SI","Riesgo_academico"
"874","E0874",24,"Masculino","Administracion",4,83,143,87,13,9,5,7,5,3000,"Alta","Hibrida","Ninguna","NO","Auto",28,"Bueno","NO","NO","Academico_moderado"
"875","E0875",24,"Masculino","Electronica",6,84,210,89,24,0,3,8,5,30478,"Alta","Hibrida","Voluntariado","NO","Bicicleta",50,"Regular","NO","NO","Alto_desempeno_integral"
"876","E0876",25,"Femenino","Administracion",9,75,336,78,10,13,1,5,12,19992,"Media","Presencial","Cultural","NO","Caminando",18,"Regular","SI","SI","Jugador_digital"
"877","E0877",22,"Masculino","Civil",5,80,211,74,5,11,3,7,28,22306,"Media","Presencial","Arte","NO","Publico",8,"Regular","SI","NO","Trabaja_y_estudia"
"878","E0878",22,"Masculino","Industrial",6,69,250,69,2,16,0,6,0,18807,"Baja","Presencial","Ninguna","NO","Caminando",37,"Bueno","SI","NO","Jugador_digital"
"879","E0879",22,"Masculino","Administracion",7,73,292,69,7,3,2,5,32,13202,"Media","Hibrida","Ninguna","NO","Auto",49,"Bueno","NO","SI","Trabaja_y_estudia"
"880","E0880",21,"Masculino","Industrial",7,91,269,91,9,3,8,6,4,11182,"Media","Hibrida","Cultural","SI","Auto",34,"Bueno","SI","NO","Alto_desempeno_integral"
"881","E0881",22,"Masculino","Sistemas",3,86,120,81,12,0,2,7,3,24095,"Media","Presencial","Ninguna","NO","Auto",37,"Regular","NO","NO","Academico_moderado"
"882","E0882",24,"Femenino","Mecatronica",5,72,199,88,14,12,4,5,12,15958,"Media","Hibrida","Deporte","NO","Caminando",54,"Bueno","NO","NO","Academico_moderado"
"883","E0883",22,"Masculino","Industrial",3,77,145,72,5,9,2,5,5,6642,"Media","Presencial","Ninguna","NO","Auto",61,"Bueno","NO","SI","Jugador_digital"
"884","E0884",24,"Femenino","Administracion",6,70,197,47,3,12,3,4,14,11307,"Baja","Hibrida","Ninguna","NO","Auto",53,"Limitado","NO","SI","Riesgo_academico"
"885","E0885",22,"Masculino","Administracion",7,86,296,85,15,15,7,8,25,16602,"Media","Hibrida","Cultural","SI","Publico",6,"Bueno","NO","NO","Academico_moderado"
"886","E0886",22,"Femenino","Administracion",9,80,313,81,15,12,5,6,12,19630,"Media","Presencial","Deporte","SI","Auto",23,"Bueno","NO","NO","Academico_moderado"
"887","E0887",21,"Masculino","Mecatronica",6,92,208,86,23,2,8,7,4,21803,"Baja","Hibrida","Voluntariado","SI","Auto",8,"Regular","NO","SI","Alto_desempeno_integral"
"888","E0888",22,"Masculino","Mecatronica",10,79,380,78,11,14,3,6,0,16949,"Baja","Presencial","Voluntariado","SI","Publico",69,"Bueno","SI","NO","Academico_moderado"
"889","E0889",19,"Masculino","Mecatronica",4,87,124,86,8,4,5,6,17,18825,"Baja","Presencial","Ninguna","NO","Auto",47,"Limitado","NO","NO","Trabaja_y_estudia"
"890","E0890",21,"Femenino","Civil",9,78,326,72,8,10,2,6,12,9405,"Baja","Presencial","Ninguna","NO","Auto",25,"Regular","NO","NO","Trabaja_y_estudia"
"891","E0891",20,"Femenino","Industrial",8,84,301,100,22,6,4,8,4,14496,"Alta","Presencial","Arte","NO","Auto",29,"Bueno","SI","SI","Alto_desempeno_integral"
"892","E0892",24,"Femenino","Administracion",3,78,117,88,7,3,4,7,9,8569,"Media","Hibrida","Ninguna","NO","Auto",32,"Regular","NO","NO","Academico_moderado"
"893","E0893",21,"No especifica","Mecatronica",8,82,319,82,8,6,4,6,33,26397,"Baja","Presencial","Ninguna","NO","Caminando",27,"Regular","SI","SI","Trabaja_y_estudia"
"894","E0894",25,"Masculino","Mecatronica",3,68,95,72,11,2,3,6,24,15595,"Alta","Presencial","Ninguna","NO","Auto",45,"Regular","SI","NO","Trabaja_y_estudia"
"895","E0895",19,"Masculino","Sistemas",9,57,319,74,2,22,1,6,2,7880,"Baja","Presencial","Ninguna","NO","Publico",23,"Regular","SI","NO","Riesgo_academico"
"896","E0896",21,"Masculino","Mecatronica",5,73,211,82,6,28,1,5,0,5122,"Alta","Presencial","Ninguna","NO","Caminando",34,"Bueno","NO","NO","Jugador_digital"
"897","E0897",19,"Femenino","Mecatronica",7,74,246,82,6,18,1,7,0,12171,"Media","Presencial","Ninguna","SI","Caminando",30,"Limitado","SI","NO","Jugador_digital"
"898","E0898",20,"Masculino","Electronica",3,71,124,85,5,34,1,9,7,19874,"Baja","Hibrida","Ninguna","NO","Auto",65,"Bueno","SI","NO","Jugador_digital"
"899","E0899",21,"Masculino","Mecatronica",4,72,162,85,10,28,0,5,13,7203,"Alta","Presencial","Deporte","SI","Publico",21,"Bueno","NO","NO","Jugador_digital"
"900","E0900",18,"Femenino","Sistemas",4,59,113,54,1,26,1,5,4,11538,"Media","Presencial","Ninguna","NO","Bicicleta",64,"Limitado","NO","SI","Riesgo_academico"
"901","E0901",21,"Femenino","Mecatronica",7,78,242,91,10,7,12,6,6,30253,"Baja","Presencial","Ninguna","NO","Caminando",64,"Bueno","SI","SI","Academico_moderado"
"902","E0902",21,"Masculino","Industrial",4,79,150,76,9,0,4,7,8,18684,"Alta","Presencial","Voluntariado","NO","Publico",45,"Regular","NO","NO","Academico_moderado"
"903","E0903",21,"Femenino","Industrial",2,93,57,100,18,3,7,8,1,10839,"Alta","Hibrida","Cultural","SI","Auto",26,"Bueno","NO","SI","Alto_desempeno_integral"
"904","E0904",22,"Femenino","Mecatronica",3,74,73,80,10,4,4,8,12,22444,"Media","Virtual","Voluntariado","NO","Auto",51,"Limitado","NO","NO","Academico_moderado"
"905","E0905",21,"Femenino","Electronica",5,79,180,74,7,6,2,6,32,20504,"Media","Presencial","Ninguna","NO","Bicicleta",30,"Regular","NO","NO","Trabaja_y_estudia"
"906","E0906",22,"Femenino","Administracion",4,86,156,100,14,0,5,8,0,25617,"Baja","Presencial","Arte","NO","Auto",55,"Bueno","NO","NO","Alto_desempeno_integral"
"907","E0907",20,"Femenino","Administracion",4,60,154,68,3,25,0,6,13,11126,"Media","Presencial","Ninguna","NO","Publico",55,"Limitado","SI","SI","Riesgo_academico"
"908","E0908",24,"Femenino","Civil",8,85,307,83,10,15,0,7,7,8213,"Media","Hibrida","Ninguna","NO","Publico",77,"Regular","NO","NO","Academico_moderado"
"909","E0909",20,"Femenino","Administracion",5,64,207,65,5,6,1,6,8,4397,"Baja","Presencial","Ninguna","NO","Auto",42,"Bueno","NO","NO","Riesgo_academico"
"910","E0910",27,"Masculino","Sistemas",4,65,176,97,13,2,0,5,23,12688,"Baja","Presencial","Ninguna","NO","Bicicleta",6,"Regular","SI","NO","Trabaja_y_estudia"
"911","E0911",20,"Masculino","Sistemas",6,81,244,76,12,4,4,7,37,14182,"Baja","Presencial","Ninguna","NO","Auto",71,"Bueno","NO","SI","Trabaja_y_estudia"
"912","E0912",25,"Femenino","Mecatronica",3,76,134,84,12,12,5,7,6,7493,"Baja","Presencial","Ninguna","NO","Caminando",60,"Bueno","SI","NO","Academico_moderado"
"913","E0913",19,"Femenino","Electronica",4,72,142,75,5,5,6,4,34,10968,"Baja","Presencial","Cultural","NO","Publico",11,"Regular","NO","SI","Trabaja_y_estudia"
"914","E0914",20,"Femenino","Mecatronica",7,94,252,92,19,10,2,8,4,16474,"Media","Presencial","Arte","SI","Publico",57,"Bueno","NO","NO","Alto_desempeno_integral"
"915","E0915",18,"Masculino","Electronica",3,85,103,85,10,7,4,6,14,15821,"Media","Presencial","Cultural","NO","Bicicleta",34,"Regular","SI","SI","Trabaja_y_estudia"
"916","E0916",21,"Femenino","Administracion",4,66,143,60,5,8,2,5,7,14471,"Media","Presencial","Arte","NO","Auto",63,"Bueno","SI","NO","Riesgo_academico"
"917","E0917",21,"Femenino","Administracion",7,79,272,91,12,5,7,8,11,16691,"Media","Virtual","Arte","NO","Publico",49,"Bueno","SI","NO","Academico_moderado"
"918","E0918",18,"Femenino","Industrial",4,81,159,71,9,29,2,6,0,7577,"Media","Presencial","Ninguna","SI","Auto",25,"Bueno","SI","NO","Jugador_digital"
"919","E0919",19,"Femenino","Electronica",4,82,120,72,10,10,0,6,47,14595,"Media","Presencial","Voluntariado","NO","Caminando",42,"Bueno","NO","SI","Trabaja_y_estudia"
"920","E0920",22,"Femenino","Mecatronica",6,81,244,70,4,8,2,7,3,20441,"Media","Presencial","Deporte","SI","Caminando",31,"Bueno","NO","NO","Academico_moderado"
"921","E0921",24,"Masculino","Mecatronica",4,76,190,78,8,6,0,7,21,11889,"Baja","Presencial","Ninguna","SI","Publico",9,"Limitado","NO","SI","Trabaja_y_estudia"
"922","E0922",18,"Femenino","Electronica",4,76,159,75,6,11,0,5,36,24372,"Baja","Presencial","Ninguna","NO","Caminando",24,"Regular","SI","SI","Trabaja_y_estudia"
"923","E0923",21,"Femenino","Mecatronica",1,64,37,82,10,10,5,6,5,14348,"Alta","Presencial","Voluntariado","NO","Bicicleta",32,"Limitado","NO","SI","Academico_moderado"
"924","E0924",21,"Femenino","Industrial",6,87,260,89,1,21,4,7,4,21248,"Media","Hibrida","Ninguna","NO","Caminando",51,"Bueno","NO","SI","Jugador_digital"
"925","E0925",24,"Femenino","Civil",7,65,264,74,12,7,2,6,30,18185,"Media","Presencial","Arte","NO","Auto",7,"Bueno","SI","NO","Trabaja_y_estudia"
"926","E0926",19,"Femenino","Sistemas",4,92,145,92,13,4,5,7,0,21842,"Media","Virtual","Cultural","NO","Publico",48,"Bueno","NO","SI","Alto_desempeno_integral"
"927","E0927",18,"Masculino","Mecatronica",4,70,134,72,14,4,3,7,14,24706,"Media","Hibrida","Ninguna","NO","Auto",42,"Limitado","NO","SI","Trabaja_y_estudia"
"928","E0928",23,"Femenino","Sistemas",8,71,302,77,8,8,1,5,8,23563,"Baja","Presencial","Deporte","NO","Publico",28,"Limitado","SI","SI","Trabaja_y_estudia"
"929","E0929",21,"Masculino","Electronica",5,92,183,94,18,5,9,8,10,19623,"Media","Presencial","Ninguna","NO","Caminando",39,"Bueno","NO","NO","Alto_desempeno_integral"
"930","E0930",22,"Masculino","Sistemas",5,80,182,74,15,7,12,7,8,28382,"Baja","Hibrida","Deporte","NO","Publico",67,"Bueno","NO","NO","Academico_moderado"
"931","E0931",19,"Femenino","Mecatronica",7,69,298,93,8,2,1,6,17,11325,"Media","Presencial","Deporte","NO","Caminando",33,"Bueno","NO","NO","Trabaja_y_estudia"
"932","E0932",20,"Masculino","Administracion",5,80,176,76,8,9,6,8,7,8401,"Baja","Presencial","Ninguna","NO","Publico",22,"Bueno","SI","NO","Academico_moderado"
"933","E0933",20,"Femenino","Sistemas",5,76,194,66,7,9,7,7,32,13816,"Baja","Hibrida","Ninguna","NO","Bicicleta",6,"Regular","NO","NO","Trabaja_y_estudia"
"934","E0934",18,"Femenino","Administracion",3,87,118,74,6,10,1,6,10,26239,"Media","Presencial","Voluntariado","NO","Caminando",30,"Regular","NO","NO","Academico_moderado"
"935","E0935",23,"Masculino","Industrial",9,72,338,73,5,4,1,7,22,10130,"Baja","Virtual","Cultural","SI","Bicicleta",52,"Regular","NO","SI","Trabaja_y_estudia"
