temperatura,presion,velocidad_linea,humedad,vibracion,consumo_energia,experiencia_operador,mantenimiento_dias,espesor_material,dureza_material,calidad
99.6366,88.5974,79.4119,86.5428,1.6841,259.8578,6.2695,57.1733,8.0342,225.5265,Media
109.6843,152.4406,13.4932,64.3977,7.2786,243.2508,1.0116,8.1141,7.8773,480.8144,Alta
83.4244,221.5018,27.4716,44.7734,1.8374,691.7242,17.4421,11.4664,9.0431,351.0531,Media
127.0912,216.9603,58.2947,62.2328,5.1149,883.1287,16.6261,25.2329,5.0188,252.2706,Media
60.6598,118.1342,94.134,41.8401,0.9326,903.1836,3.3406,35.3751,10.2813,416.7311,Media
57.5138,118.4334,85.1461,83.6877,9.2089,679.3664,8.108,36.229,8.0336,221.7896,Media
122.8189,218.9419,85.8281,80.928,3.4396,572.9403,13.5654,17.5186,5.6864,170.563,Media
99.5491,238.1677,37.2887,59.0762,9.0813,398.2538,13.3901,55.2368,12.571,317.5879,Baja
118.8402,96.2114,48.6503,42.7359,9.4488,982.0004,17.3467,54.906,11.1881,326.4848,Baja
93.4827,156.51,52.3635,40.5373,0.0613,387.7261,3.6651,23.5241,6.5105,430.2986,Alta
74.6402,137.3672,24.1634,22.3393,4.6414,769.7675,9.1689,26.0575,12.8666,282.8109,Alta
131.9102,228.017,12.7961,77.1075,0.2466,578.7836,2.8473,42.1498,13.8836,425.8346,Media
129.9416,94.1992,95.2213,51.5268,9.0869,647.6611,8.4023,39.7798,8.5161,224.5291,Baja
119.4696,115.8914,31.6641,42.7593,5.1841,454.1325,1.287,22.9378,4.0093,330.1473,Media
77.2145,207.9196,31.5954,52.9777,0.7494,968.3408,18.0672,24.8547,13.8211,183.3891,Alta
109.0231,88.72,17.5041,77.3117,1.1028,614.5141,11.0138,20.8823,3.6527,254.1784,Media
86.0974,163.731,93.5657,28.723,3.8351,944.0089,17.1462,14.1231,1.6779,443.0159,Alta
59.1582,155.1582,62.1763,80.0359,9.4023,106.8323,2.1382,27.4883,5.5848,186.3953,Media
141.7314,136.8482,70.0333,82.8256,6.9291,615.4035,5.3217,41.186,11.1775,424.0958,Media
63.6819,147.0773,92.0419,86.2696,8.6762,745.4682,5.9282,44.518,13.9258,213.1487,Media
145.0237,170.0899,41.1058,47.8242,3.6646,770.5722,8.3471,46.7324,9.922,113.7959,Alta
94.6006,107.4325,65.9357,35.1998,0.4321,914.4792,16.2545,22.4839,14.3257,143.9738,Alta
68.5133,177.2393,13.492,46.1549,9.7432,103.9614,8.3446,45.8782,2.2932,398.3518,Media
104.1901,216.9235,26.8095,43.3038,0.1717,100.2971,4.8884,0.391,1.8506,204.8284,Media
137.2946,209.2274,84.8121,32.3308,9.4765,525.0371,2.2348,28.623,9.4587,361.6582,Baja
123.2225,106.163,79.0092,62.5087,3.6868,126.3643,2.5103,47.6343,14.5256,379.6796,Media
130.6561,105.3724,41.5578,53.3637,0.1009,977.0793,15.4409,37.8027,8.0381,238.0474,Alta
115.8783,125.5896,43.913,80.5991,6.8916,299.8587,9.4513,28.4438,1.7212,289.9676,Media
119.2277,141.3827,58.0199,22.2477,9.8054,525.3983,14.7974,38.6785,4.0971,261.5068,Media
134.9196,149.4374,10.0217,65.0708,9.6563,155.0239,13.9635,54.4168,4.4271,478.9396,Media
74.9668,195.5485,31.712,73.4064,1.6094,569.8436,3.5719,33.9829,5.73,227.9795,Alta
98.9425,89.6357,28.7409,73.1641,1.8125,441.9605,3.7149,47.9872,1.6104,173.3292,Media
72.1209,85.8944,32.5435,82.0252,5.6554,140.194,15.3515,58.8446,13.6685,246.2371,Baja
148.7668,146.6248,82.5315,71.0324,6.373,401.6118,14.7041,42.3341,8.2179,367.8063,Media
144.4059,198.5178,35.1706,84.9467,7.3942,452.2924,8.1826,34.3995,10.393,378.9451,Baja
53.9427,112.884,27.2369,43.286,1.8105,990.9293,2.471,2.2492,1.9404,469.6229,Media
120.5575,189.0558,55.3837,55.2247,9.5901,287.0973,1.2299,22.4687,1.7576,452.7018,Media
142.5248,124.1708,87.9081,20.9856,6.3874,590.3017,6.475,33.9266,9.2105,215.3282,Media
68.0575,230.6346,31.7215,20.487,8.4705,988.584,1.1752,47.8324,13.4221,282.0653,Baja
106.7945,232.2673,17.0683,36.8089,5.4007,812.8173,5.3714,26.2863,8.3987,398.9076,Baja
141.5488,130.5388,42.0764,27.0565,4.1428,994.0308,8.9705,57.6035,13.2895,466.6149,Media
53.3946,119.0989,77.2887,38.2148,9.7718,971.4685,3.3069,16.3076,12.3539,234.866,Baja
119.742,149.9217,59.5621,32.393,5.8212,540.5856,2.9813,44.674,2.062,277.7766,Alta
79.7349,120.8904,83.5114,21.9964,8.6687,726.7383,18.0323,25.1419,3.8274,459.7913,Media
142.4396,194.3053,96.3633,83.6513,9.5329,199.3988,12.1239,29.1593,10.2079,243.3935,Media
147.1058,220.431,81.3396,20.5756,6.7535,497.0339,18.7547,48.1501,7.209,292.2052,Baja
144.4266,194.4257,64.3423,71.5258,5.4894,828.1167,7.5707,17.7729,5.0698,461.8017,Media
97.4214,220.1396,54.4007,30.6504,0.0351,554.8018,13.8658,5.8087,6.8609,420.8973,Media
136.2043,147.4887,13.6062,83.8561,0.4002,732.4291,4.8891,31.2153,7.2328,197.3724,Alta
134.4549,106.5739,98.589,82.4957,2.0085,771.1762,12.7485,31.7277,13.7477,229.918,Media
81.91,205.4517,44.5133,65.7731,1.8601,328.1222,3.4621,47.8301,2.4484,241.1835,Media
132.8915,141.2807,23.7005,67.0564,2.5476,888.1294,1.0395,58.0992,4.9162,465.0954,Alta
53.7008,194.116,70.0038,20.3737,3.0493,513.8402,18.6991,3.318,8.5259,499.5735,Alta
109.627,126.0095,35.5859,88.941,3.6007,289.1666,11.543,35.5014,10.776,409.6017,Alta
73.0009,93.809,62.72,81.4483,4.2054,878.8743,18.6119,40.8767,9.8289,293.7305,Baja
62.0567,248.7389,62.8091,82.6574,0.9887,476.0369,7.3428,59.1481,14.183,104.0695,Baja
57.6953,106.5543,50.1157,66.1471,0.4236,775.2812,7.2279,56.5554,12.1385,378.9952,Media
119.6289,248.0316,85.2507,44.1351,6.7394,593.2298,8.6124,42.747,8.7991,255.7445,Baja
83.9875,246.1376,33.847,82.5554,5.3733,443.6846,14.4148,31.3074,4.0056,353.1946,Baja
122.4767,214.9491,50.3769,40.4062,4.4414,828.8888,11.7504,9.6914,7.3122,342.6776,Media
56.5356,192.1019,58.3923,59.3898,6.3444,626.0229,18.5817,23.0506,10.7074,292.3328,Baja
81.529,178.2272,69.7262,26.9812,8.2768,451.5059,1.4834,35.1073,12.7315,477.755,Media
103.9491,227.2373,80.5575,84.5369,4.2769,198.6381,14.4557,43.512,14.4363,109.2585,Baja
129.0723,129.2047,45.5327,29.8539,6.4112,905.9008,7.2762,38.124,9.4763,384.853,Media
81.8753,159.5058,68.1442,35.7428,9.5357,131.9226,4.4244,42.8474,8.3769,263.9359,Alta
112.5891,185.2963,23.555,59.0694,8.3962,876.8686,10.6975,25.7492,1.2477,385.5162,Media
138.5978,149.9024,93.9383,73.4865,4.26,423.9654,10.5962,43.6576,2.0094,370.0879,Alta
111.5863,152.6727,44.4753,63.3546,6.4472,675.4049,3.6032,8.6245,3.1855,104.0952,Alta
73.2959,136.1484,75.6569,36.2494,1.7707,929.9798,4.836,9.7552,1.7666,214.1354,Alta
52.4401,175.9194,11.8307,20.066,5.6052,236.536,8.7551,9.7699,6.6121,175.6366,Media
137.0099,224.5977,28.4668,73.0005,9.8133,610.2554,8.7674,53.4519,5.7163,166.7945,Baja
52.1269,114.2598,53.8374,88.9645,5.1832,787.9896,7.0336,4.562,9.923,391.3907,Baja
137.4702,238.8536,89.0427,76.6939,9.2764,781.8254,3.8224,48.0905,8.4993,195.8205,Baja
102.8937,197.1449,57.453,52.2145,4.0733,573.0687,1.0831,14.0143,9.3436,289.895,Alta
143.9068,219.9564,93.6883,83.2637,9.9884,662.2655,19.4345,28.1058,7.6077,198.7956,Baja
129.8783,174.5524,53.5417,48.6893,5.7922,781.7743,18.9265,54.9574,4.8883,332.0935,Alta
149.7934,212.5178,54.1404,56.7454,0.4227,856.9249,10.1894,35.1562,14.3396,388.2295,Media
85.0712,82.7541,20.7772,53.3991,5.8675,785.6318,19.906,12.6071,2.2097,232.4299,Baja
126.7188,219.1247,82.2391,51.3337,2.7457,418.6044,13.7994,17.0454,14.1445,341.2083,Media
90.1931,86.8236,32.2269,74.2634,0.3248,997.0538,2.3083,55.2268,5.3573,429.9419,Media
97.9876,231.2853,90.9651,56.8738,8.2085,491.0524,3.2366,25.6286,8.1773,137.6897,Baja
112.7505,248.6337,91.9742,42.1702,2.7573,122.0182,18.4061,35.2191,2.5238,384.2682,Baja
137.3677,129.9915,94.8979,38.0711,7.9655,426.3553,12.971,27.5959,1.993,229.258,Media
148.4083,115.7542,56.8207,22.6423,2.8822,215.0047,17.0205,22.7063,7.0136,149.06,Media
126.8273,210.1118,70.9384,60.8237,1.9433,209.2984,18.0671,13.3967,11.3838,318.2617,Alta
91.7767,123.0145,80.0664,36.0973,9.7394,353.3815,9.5109,41.1715,4.7711,190.5049,Media
92.1357,227.1456,21.7913,30.3694,3.6165,148.0379,1.922,43.0945,8.8729,428.5447,Media
123.7582,97.4832,64.0861,65.7681,6.0138,719.661,4.5773,16.4931,4.9011,117.1584,Media
73.8777,101.4124,13.0868,67.6846,6.0998,166.59,2.2649,47.3407,6.4406,139.4612,Baja
61.0474,246.4558,54.7809,72.6508,5.6047,282.9606,4.5861,51.2721,13.6902,308.3985,Baja
85.4622,194.5526,23.9358,55.2504,9.147,183.6097,8.8001,55.2405,12.9818,335.5767,Media
78.7239,223.9708,26.4631,82.5838,6.7444,156.851,3.2457,9.6727,8.2242,391.9547,Baja
79.6308,135.136,42.8543,85.544,4.0373,340.9765,4.1679,18.2354,4.3335,203.7043,Alta
73.3608,195.0022,48.9193,76.516,8.6238,614.7091,9.4706,51.6212,3.7046,436.7042,Baja
54.2093,181.0211,66.0855,64.4915,1.8106,968.217,7.4632,11.9124,14.3572,481.2569,Alta
51.7874,182.5355,16.6986,41.2605,5.4424,888.001,9.8855,0.2081,3.838,299.6157,Media
148.7722,196.0305,55.3323,88.8061,9.5055,888.3405,9.1543,52.2496,12.3144,404.2125,Baja
92.7773,177.8111,26.4363,39.1895,6.254,258.4603,13.2451,19.587,6.1656,309.9393,Alta
88.4327,152.9406,61.6578,34.186,8.1697,338.4165,18.8066,24.8699,14.7992,127.7868,Alta
117.9647,126.9069,67.3664,50.9508,6.5356,168.754,3.0494,26.78,6.1542,230.4446,Media
71.8254,210.6588,60.1038,23.9788,8.3937,800.6215,2.8859,50.8965,5.9212,134.9947,Baja
144.9961,118.4663,76.4466,88.4946,9.4449,162.8347,17.2033,20.2735,9.9245,495.5516,Baja
128.6345,197.7002,40.2048,61.1903,2.7292,601.0261,10.6215,53.5368,14.4612,191.6104,Media
58.9411,119.6666,78.8596,58.9866,1.6966,323.088,15.5617,37.0163,14.6669,354.3602,Alta
91.7581,186.3061,48.949,65.9057,4.8399,319.1011,5.093,31.6372,10.9009,213.738,Alta
137.9118,207.0033,53.5766,54.7917,7.0186,991.6525,16.7484,19.5369,11.5645,361.2985,Baja
144.4732,117.1814,68.3292,22.2444,2.2719,781.1018,18.5531,14.6227,8.8876,184.1607,Media
96.7402,90.1904,11.6523,62.8618,0.041,853.2454,13.0742,37.4435,11.5809,414.108,Media
111.3411,102.2655,68.8595,70.1322,3.4294,614.7844,3.0117,26.8136,13.0369,144.3246,Media
66.7034,183.0195,65.6727,49.1724,9.6886,883.9129,18.0106,54.631,7.8053,458.0602,Media
149.1169,224.4059,37.8862,73.0107,6.9497,680.9415,16.0573,29.4983,9.6781,436.1687,Baja
73.1672,87.6495,17.7215,35.8901,4.0133,951.5563,15.2667,30.7077,8.5224,371.5229,Baja
144.2732,204.8057,18.1842,35.4894,1.9258,353.2047,1.6978,25.0034,8.8746,126.9659,Media
114.9647,138.0242,93.0901,31.2992,3.5609,635.7876,16.1803,47.3558,13.4607,183.4276,Alta
110.7737,161.3498,72.0351,46.0396,1.6984,721.1182,3.6211,25.4904,5.9786,443.7446,Alta
101.2689,237.9061,21.4392,79.2908,1.0631,453.6436,5.2253,16.1605,3.9146,148.7898,Baja
73.067,136.4352,42.1051,77.9538,9.0674,891.7372,11.9656,51.7219,7.3879,162.3728,Media
67.6528,159.1073,63.3235,46.7977,9.9765,981.8228,6.0346,35.8097,3.9132,317.6013,Media
72.0486,82.326,85.2015,61.2383,1.6411,544.3925,13.5656,35.4906,7.9776,209.671,Baja
68.6438,93.8718,13.9295,70.4571,0.5452,451.5766,12.5533,36.6493,13.6491,188.8303,Media
127.9584,123.9606,31.297,36.8845,3.2973,524.7441,3.0548,43.1304,9.6441,330.3254,Alta
85.0125,84.7349,90.0774,31.7699,4.6166,867.4631,13.4643,18.7841,12.9761,249.0307,Baja
55.7843,187.3338,10.8249,88.0467,2.0482,680.9216,18.5551,2.0307,3.3267,156.224,Alta
146.9103,152.4877,28.1259,63.229,3.0142,140.2951,4.0611,48.6356,13.6122,313.9415,Alta
138.3786,173.1847,96.3122,88.6991,2.0087,587.9529,12.3442,7.7343,9.425,254.805,Alta
142.7752,109.69,65.2062,43.6429,7.7426,115.5701,7.4954,43.3092,1.4446,393.8067,Baja
149.4908,130.3084,33.5504,69.2122,7.1258,800.6818,9.7326,4.9389,9.8637,141.1022,Media
67.3895,192.8502,16.0292,35.5823,6.3495,395.481,6.453,22.5185,14.3196,348.2453,Media
89.6242,244.1015,12.5372,38.284,3.8722,524.8067,7.7285,3.7816,2.1083,274.5973,Baja
125.8238,88.5709,32.0271,55.8331,9.0904,818.8103,1.5493,31.3328,9.1544,262.4248,Baja
119.6021,231.3653,89.3337,42.3733,9.6953,141.8039,19.6495,39.1881,13.8167,192.9151,Baja
65.3896,178.0698,47.4322,31.7335,1.7364,242.6874,12.8712,10.286,1.1357,112.1704,Alta
131.5833,175.8663,74.83,38.4016,2.2301,458.1643,10.5134,22.2977,9.8328,439.0757,Alta
72.4441,165.0474,92.6457,22.5024,5.2563,306.9326,8.2906,55.8144,7.6486,230.564,Alta
72.3818,91.797,46.7236,69.3097,0.9125,404.1113,11.2481,26.5433,5.8579,372.4364,Media
103.6974,95.2791,27.215,54.4482,4.3645,998.3573,8.222,48.1526,9.7855,479.035,Baja
109.294,182.155,56.5406,26.597,5.8179,842.873,7.8383,55.6311,1.7378,325.9961,Alta
108.0086,137.963,91.7275,32.0186,5.2207,895.5116,9.815,58.4607,11.5429,258.8588,Alta
59.1487,235.9356,82.3937,27.1774,3.3091,943.3492,6.2437,53.8993,1.0627,207.3094,Baja
137.7461,149.1204,15.9247,62.8815,5.4245,406.8423,4.4209,19.0443,5.2971,473.6175,Alta
76.56,104.3578,72.3316,26.5947,9.588,367.3693,11.5755,57.7544,8.0554,372.8307,Baja
62.9515,201.5022,61.4708,72.7998,2.0602,310.6562,17.0125,48.7437,6.2783,366.1126,Media
138.8748,129.8701,91.6717,21.4358,6.5483,847.1052,3.9037,50.2305,5.3047,270.4633,Alta
145.5651,169.33,21.0233,37.4563,0.434,711.5967,1.622,0.9104,12.6317,438.0195,Alta
136.2128,198.6316,58.0633,82.3467,0.6642,312.5548,5.6894,57.2543,14.0877,385.4689,Alta
130.9516,233.0449,89.1516,70.2972,5.5183,439.2944,19.6147,46.6854,13.232,213.2733,Baja
115.5242,214.6725,46.9021,25.1078,1.0494,556.0406,16.7464,46.078,8.314,339.8315,Media
105.0857,194.9814,53.3795,77.4788,0.2235,575.3261,12.3215,4.8915,13.3783,272.0776,Alta
58.6987,195.5376,16.3415,54.5125,1.7151,899.855,18.6557,13.9541,13.8921,102.6361,Media
90.8453,240.8072,35.0329,79.2748,5.6485,442.5095,9.4603,57.7357,6.7293,423.0494,Baja
87.2689,130.2901,39.2056,62.0518,7.0334,917.6716,19.6823,30.0406,4.9682,149.1321,Alta
75.9754,80.1891,95.061,67.7283,2.0248,497.2308,6.6297,23.8715,2.3757,303.9818,Baja
122.342,126.2323,35.4401,89.5451,6.6826,771.7354,5.5658,50.3964,7.7073,234.4905,Media
99.5876,117.0415,51.4782,36.2635,1.8248,937.2289,13.1229,5.2404,14.2482,236.8356,Alta
58.1046,192.5119,70.4174,63.6762,6.1346,916.8181,8.1849,25.0165,8.8527,290.946,Media
72.0183,187.731,24.5965,52.2225,4.1196,151.2576,12.9009,22.542,10.3459,498.8092,Alta
118.3259,180.8884,53.7798,22.7616,6.538,285.1339,6.7949,20.9911,2.5804,263.3519,Alta
57.6131,82.7614,76.4685,21.0129,9.9505,529.2149,12.7404,18.4615,3.0093,172.9317,Baja
135.1207,203.8923,88.017,28.346,9.3782,488.3989,6.2392,12.6045,7.5026,345.4425,Media
99.5147,135.0002,66.3633,65.4364,0.0428,676.8025,1.9685,10.3746,14.3177,194.5151,Alta
98.0587,193.0595,70.2148,59.7014,8.8544,950.2381,18.3306,38.4244,6.051,142.2197,Media
109.2408,174.6183,21.3655,58.7401,0.6649,201.1642,17.7809,55.1637,13.2848,120.0697,Alta
132.4681,138.2643,95.1199,22.23,9.5305,506.6728,19.4452,30.5311,2.684,109.1525,Media
84.7809,102.878,21.9317,52.8512,2.8183,273.1699,14.614,17.8785,9.6382,272.4659,Media
117.8016,96.0512,79.7206,84.7236,3.8203,904.6968,13.9717,9.5496,9.4086,270.6903,Media
106.5732,221.3581,33.8335,47.8314,0.9164,968.1222,11.6211,49.8086,13.0382,174.2182,Media
76.7028,236.1276,94.0234,63.7446,1.1227,530.8315,3.3929,58.2895,1.0464,413.6076,Baja
137.863,190.464,74.7964,74.5873,7.2674,193.6093,4.5955,20.9493,3.659,151.7083,Media
129.7426,97.5838,77.8432,74.8748,9.4433,806.7652,6.4999,17.457,4.0756,466.1269,Baja
115.8452,148.3446,29.7153,56.3496,6.1075,727.4272,17.913,36.0896,14.2995,335.0304,Alta
135.0582,203.9197,49.8736,80.0566,7.1585,419.2037,4.2864,46.5197,3.1517,111.0466,Media
136.7294,212.5696,65.6032,47.3965,7.6197,898.6667,18.5346,27.3242,1.5175,485.1891,Baja
120.8363,100.0972,79.2976,82.2085,2.6281,978.2487,10.9329,37.8044,8.4825,223.1765,Media
133.7013,80.0052,19.3563,36.8159,0.4523,602.0685,14.5958,42.9929,8.3998,279.99,Baja
119.7471,201.0633,96.6129,39.6151,0.0187,609.1551,3.0946,57.6355,12.8167,213.7075,Alta
118.0141,140.6213,90.1199,23.7184,3.5065,367.7622,6.1116,9.9022,14.284,391.3685,Alta
111.8611,123.2618,34.3314,75.6907,2.4146,626.0554,19.2119,59.8429,8.5396,294.2721,Alta
125.2717,82.1926,84.0484,49.1939,0.6232,495.6781,6.0568,23.5294,14.0199,152.9492,Baja
65.8605,171.8509,56.6492,36.0382,1.7953,371.9719,6.6339,43.392,11.1522,141.6816,Alta
138.0871,224.6956,51.5626,36.2253,1.245,160.4667,4.7544,34.3449,4.7038,390.1502,Baja
137.1844,242.7974,38.2991,83.098,9.1488,327.4371,3.4524,29.2001,13.9979,194.8326,Baja
52.9247,176.1766,62.2872,78.3742,1.4027,278.0692,5.4319,41.8845,10.3442,155.1173,Alta
132.5817,167.4584,75.69,58.7472,5.3765,587.8378,13.2042,23.7452,6.7973,299.771,Alta
62.887,94.4596,46.984,63.1278,5.9311,641.503,9.652,7.5666,10.5234,421.1061,Baja
83.5119,173.3084,66.6297,53.2028,5.4349,647.7146,11.5214,29.3336,6.6184,211.5131,Media
124.3508,144.5964,72.9382,47.4167,0.9906,449.3629,3.3249,31.315,2.5986,210.5726,Alta
66.076,183.213,74.001,84.0834,3.188,479.1068,16.2402,12.1141,11.0657,433.5525,Media
131.7967,146.0835,14.6769,28.7929,0.5127,850.8146,15.8978,56.1372,12.5372,159.1335,Alta
133.2134,120.8509,87.3773,49.2913,3.9567,528.6095,1.4102,13.6485,11.2033,346.691,Alta
100.7468,96.1441,51.2428,44.1193,1.886,988.996,8.2868,24.5537,4.2076,482.0054,Media
50.6386,133.5361,33.6174,54.8706,5.6163,495.6555,2.3066,9.2958,14.3929,436.5213,Media
78.7038,96.4296,31.7588,52.0342,6.9281,684.6229,16.05,32.1478,1.3536,124.7261,Baja
111.6927,110.0725,53.4713,56.3223,5.3212,145.3267,15.0081,18.4583,5.6576,227.9644,Media
148.1186,247.8471,89.8148,29.7943,4.3424,688.0059,18.1378,29.3564,4.6413,156.9498,Baja
113.1814,155.4976,44.0513,55.9199,3.8733,866.2838,5.4917,13.477,1.6738,479.6963,Alta
75.9804,170.4182,77.4753,36.9693,8.4169,948.2121,9.6696,3.2265,6.6802,494.3766,Media
113.4006,228.5151,18.7137,32.9032,2.1937,997.5886,4.5053,46.7536,9.7236,193.9972,Baja
103.9985,249.2467,52.8451,24.5384,7.3422,353.9608,8.0535,38.4652,13.3557,367.8796,Baja
127.9845,179.0615,99.2518,73.3857,7.5748,617.8331,10.9226,20.4444,14.8557,436.6527,Alta
60.6981,218.1205,79.3394,49.9209,4.192,505.6462,2.0133,2.8497,12.3133,193.4721,Baja
126.1028,135.58,28.9476,63.8651,2.973,607.4357,14.5825,51.9345,7.5615,175.0723,Alta
104.1267,131.9765,55.1297,70.9315,4.7054,241.7077,11.3226,10.1877,11.1319,104.4844,Alta
146.2992,148.4596,31.0262,67.5522,0.9321,870.5346,16.7502,55.8445,12.8107,264.785,Alta
84.1872,194.3262,46.8605,52.9351,0.4593,918.612,6.1638,28.7157,7.5143,459.775,Alta
113.2622,195.9726,80.2076,47.1529,1.116,504.6955,18.1631,20.4232,11.9908,461.1919,Alta
143.2028,133.5907,79.4102,46.3172,1.8715,352.3869,19.9752,44.5056,7.7571,151.0973,Alta
60.251,102.6457,30.529,64.8034,5.0418,226.7501,18.4667,52.6104,6.4109,181.741,Baja
143.7228,187.5074,93.0001,54.6356,8.4914,715.3883,15.78,22.2428,8.3653,263.2189,Media
118.7886,101.8154,63.3311,79.4393,2.3564,381.0087,16.435,24.4406,10.462,412.2498,Alta
56.7837,178.3437,44.1932,81.2291,9.3516,918.5847,11.9011,25.9895,11.1763,344.7406,Media
80.0964,197.8818,55.1742,31.9392,9.5491,703.9112,4.6129,55.3394,5.9943,305.5399,Media
120.8172,199.104,64.4564,29.5364,9.589,681.1168,13.8638,41.5538,8.9985,336.7728,Media
56.7351,208.0903,60.3901,64.1281,8.3756,603.4619,14.5423,14.8588,13.7382,138.4799,Baja
108.217,228.3861,53.7765,41.0858,3.6383,141.1987,19.7223,11.1,14.6684,291.0655,Media
84.5883,164.993,55.444,21.3,0.7268,938.7302,11.2847,13.8221,4.1815,496.8253,Alta
112.0916,204.1424,25.8771,82.205,5.6882,665.1437,6.156,15.8138,3.6996,135.3785,Alta
54.5742,185.2594,83.146,35.8831,5.5868,994.6558,13.9898,13.811,10.4736,307.6987,Media
137.1537,111.7288,58.7584,85.0496,8.4998,583.6208,19.6081,39.5104,6.8056,218.2597,Baja
147.3489,84.3672,21.7972,70.2204,9.9599,739.0998,4.3671,6.956,1.3391,315.9653,Baja
146.8878,128.372,78.9541,73.3857,5.0816,150.5886,7.194,23.2415,5.8561,329.5275,Baja
124.9652,155.3157,93.92,34.1023,3.452,668.5626,11.2957,37.5032,12.2944,330.9892,Alta
63.0086,184.908,95.2576,36.3936,1.859,788.1847,4.2341,17.4516,12.164,440.8835,Alta
125.8263,224.4931,43.2116,56.4887,0.048,800.6629,1.4222,3.9165,7.9256,255.899,Media
52.4587,113.3618,22.1965,32.047,5.0911,793.1005,7.4027,4.9094,7.6161,306.5417,Media
52.2124,101.3435,56.656,41.3802,5.5552,303.6544,17.442,7.558,9.1131,104.3714,Baja
82.361,243.7916,20.1348,42.5024,8.2494,977.8586,1.8259,50.1506,4.0716,415.8202,Baja
98.8643,98.3676,94.0589,31.1741,5.0458,995.6639,9.1497,39.4718,8.3646,203.7951,Baja
127.0407,161.3435,26.5222,34.3628,9.1647,168.0363,15.4818,3.8713,1.1546,426.622,Alta
118.3295,179.5458,32.7489,75.1986,6.2808,942.8018,19.1105,23.4641,7.6578,206.2555,Alta
94.5903,172.0337,46.5973,31.7037,8.4034,360.5043,19.724,16.7151,5.7047,104.3154,Media
77.3627,94.6255,44.4848,21.992,1.483,720.3557,9.0174,34.6824,10.4482,161.9325,Media
149.7125,89.6946,81.5197,64.0548,8.5534,404.2998,19.0573,31.3684,9.937,494.2732,Baja
92.6181,97.9322,51.0685,88.3188,6.7514,970.9789,1.673,28.8674,6.3317,227.9205,Baja
95.1387,179.5499,25.3691,43.185,1.7023,191.3535,15.1724,18.8707,1.1018,143.5296,Alta
66.3624,172.5386,34.0489,28.3059,1.8976,547.9721,13.2122,8.268,4.5318,147.5035,Alta
129.481,119.7359,55.8202,59.9271,9.265,485.243,5.7409,44.5426,9.8669,224.1371,Baja
119.3682,188.4216,23.2709,83.4448,0.3222,393.4211,10.6391,52.7914,2.0132,115.058,Alta
72.077,219.4115,65.049,74.8843,4.6253,680.9806,3.4615,56.6491,2.507,304.5954,Media
58.2381,87.0684,60.9173,63.5761,3.1348,217.9502,17.5603,3.5171,10.0585,185.4964,Baja
118.0499,164.6821,74.3232,42.054,6.6508,744.9962,7.8001,44.3945,11.5807,307.7243,Alta
115.4511,197.1828,94.3934,57.9316,8.3963,982.5329,12.8948,43.5902,5.5017,156.3057,Media
77.326,122.893,92.1029,26.3871,3.6038,824.1028,4.0167,56.8266,7.8554,271.9429,Alta
145.0864,132.3211,95.1468,67.5262,4.269,874.0151,4.9171,15.1749,14.24,339.1667,Media
65.1058,184.3184,32.0244,70.7567,9.8192,423.6731,19.8472,44.5307,14.2376,124.8,Media
93.2335,232.649,21.8409,87.5522,7.8392,392.3979,15.3086,3.2776,5.305,259.4997,Baja
144.3616,217.6872,37.2049,38.2278,8.972,565.3435,19.2775,37.8747,12.3398,221.0095,Baja
91.9727,179.1321,90.5577,21.2919,4.3876,141.154,6.6212,21.0509,9.3152,196.1439,Alta
113.8526,204.1377,97.4848,58.1926,2.3408,950.8223,4.1267,46.1346,14.6568,341.8139,Alta
89.7594,142.0198,87.3392,69.4753,4.1186,229.4067,10.5583,51.7983,7.6866,335.4168,Alta
77.4215,188.9641,19.9016,75.3285,7.1609,912.7117,10.3987,21.8893,11.8459,352.2799,Media
148.3978,159.2509,95.2685,33.5617,1.0943,175.224,4.324,31.5352,11.7539,163.5531,Alta
90.9334,112.2891,48.1022,38.3227,2.7047,840.3624,14.9312,7.0442,7.9641,214.2837,Alta
139.4099,199.2955,10.8379,55.8814,0.4664,236.7663,7.8738,25.0144,12.1388,183.8715,Alta
72.9955,174.599,49.8154,43.1421,4.3235,134.3185,4.5409,21.648,4.6546,316.2014,Alta
71.3105,140.9657,14.1462,80.2358,8.2745,747.5405,7.3077,10.9874,2.7115,284.4263,Media
53.1134,234.9277,58.949,53.1632,0.2466,352.2388,11.7095,53.6687,6.9523,232.1175,Media
115.1667,83.5588,40.4699,75.9705,6.7532,743.0465,14.8029,8.8853,14.2108,414.4059,Baja
86.8526,133.6814,52.6091,60.6434,9.325,599.5767,10.1559,38.1444,8.0104,137.5895,Media
136.4358,89.6698,65.1853,74.1163,2.3693,197.9267,10.9863,53.4086,9.8936,489.9587,Baja
97.321,210.3096,88.1921,43.2871,6.9363,938.9171,3.64,54.7181,9.7383,146.6176,Media
146.8193,199.3583,69.5711,78.1992,9.751,507.0828,18.3791,47.5944,2.856,409.2283,Baja
68.5526,136.3299,49.0644,39.2201,9.6228,761.0026,18.6458,10.5685,6.4642,247.2921,Media
136.8623,194.8627,83.7485,58.2269,2.3493,550.9185,13.9851,49.0459,10.8971,446.1049,Alta
